url,title,date,class,venue
https://vault.racerxonline.com/1994-07-03/250mx/red-bud-track-n-trail,RedBud Track 'n Trail - 250MX,"July 3, 1994",250mx,Red Bud Track N Trail
https://vault.racerxonline.com/1994-07-17/125mx/unadilla,Unadilla Motocross - 125MX,"July 17, 1994",125mx,Unadilla
https://vault.racerxonline.com/1994-07-17/250mx/unadilla,Unadilla Motocross - 250MX,"July 17, 1994",250mx,Unadilla
https://vault.racerxonline.com/1994-07-24/125mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 125MX,"July 24, 1994",125mx,Kenworthys Motocross Park
https://vault.racerxonline.com/1994-07-24/250mx/kenworthys-motocross-park,Kenworthy's Motocross Park - 250MX,"July 24, 1994",250mx,Kenworthys Motocross Park
https://vault.racerxonline.com/1994-08-07/125mx/spring-creek-motocross-park,Spring Creek Motocross - 125MX,"August 7, 1994",125mx,Spring Creek Motocross Park
https://vault.racerxonline.com/1994-08-07/250mx/spring-creek-motocross-park,Spring Creek Motocross - 250MX,"August 7, 1994",250mx,Spring Creek Motocross Park
https://vault.racerxonline.com/1994-08-14/125mx/washougal-motocross-park,Washougal Motocross - 125MX,"August 14, 1994",125mx,Washougal Motocross Park
https://vault.racerxonline.com/1994-08-14/250mx/washougal-motocross-park,Washougal Motocross - 250MX,"August 14, 1994",250mx,Washougal Motocross Park
https://vault.racerxonline.com/1994-08-28/125mx/broome-tioga-sports-center,Broome-Tioga Sports Center - 125MX,"August 28, 1994",125mx,Broome Tioga Sports Center
https://vault.racerxonline.com/1994-08-28/250mx/broome-tioga-sports-center,Broome-Tioga Sports Center - 250MX,"August 28, 1994",250mx,Broome Tioga Sports Center
https://vault.racerxonline.com/1994-09-04/125mx/steel-city-raceway,Steel City Raceway - 125MX,"September 4, 1994",125mx,Steel City Raceway
https://vault.racerxonline.com/1994-09-04/250mx/steel-city-raceway,Steel City Raceway - 250MX,"September 4, 1994",250mx,Steel City Raceway
https://vault.racerxonline.com/1995-01-14/125esx/citrus-bowl,Orlando - 125ESX,"January 14, 1995",125esx,Citrus Bowl
https://vault.racerxonline.com/1995-01-14/250sx/citrus-bowl,Orlando - 250SX,"January 14, 1995",250sx,Citrus Bowl
https://vault.racerxonline.com/1995-01-21/125esx/metrodome,Minneapolis - 125ESX,"January 21, 1995",125esx,Metrodome
https://vault.racerxonline.com/1995-01-21/125wsx/metrodome,Minneapolis - 125WSX,"January 21, 1995",125wsx,Metrodome
https://vault.racerxonline.com/1995-01-21/250sx/metrodome,Minneapolis - 250SX,"January 21, 1995",250sx,Metrodome
https://vault.racerxonline.com/1995-01-28/125wsx/anaheim-stadium,Anaheim - 125WSX,"January 28, 1995",125wsx,Anaheim Stadium
https://vault.racerxonline.com/1995-01-28/250sx/anaheim-stadium,Anaheim - 250SX,"January 28, 1995",250sx,Anaheim Stadium
https://vault.racerxonline.com/1995-02-04/125wsx/kingdome,Seattle - 125WSX,"February 4, 1995",125wsx,Kingdome
https://vault.racerxonline.com/1995-02-04/250sx/kingdome,Seattle - 250SX,"February 4, 1995",250sx,Kingdome
https://vault.racerxonline.com/1995-02-11/125wsx/jack-murphy-stadium,San Diego - 125WSX,"February 11, 1995",125wsx,Jack Murphy Stadium
https://vault.racerxonline.com/1995-02-11/250sx/jack-murphy-stadium,San Diego - 250SX,"February 11, 1995",250sx,Jack Murphy Stadium
https://vault.racerxonline.com/1995-02-25/125esx/georgia-dome,Atlanta - 125ESX,"February 25, 1995",125esx,Georgia Dome
https://vault.racerxonline.com/1995-02-25/250sx/georgia-dome,Atlanta - 250SX,"February 25, 1995",250sx,Georgia Dome
https://vault.racerxonline.com/1995-03-05/125mx/gatorback-cycle-park,Gatorback Cycle Park - 125MX,"March 5, 1995",125mx,Gatorback Cycle Park
https://vault.racerxonline.com/1995-03-05/250mx/gatorback-cycle-park,Gatorback Cycle Park - 250MX,"March 5, 1995",250mx,Gatorback Cycle Park
https://vault.racerxonline.com/1995-03-11/125esx/daytona-international-speedway,Daytona - 125ESX,"March 11, 1995",125esx,Daytona International Speedway
https://vault.racerxonline.com/1995-03-11/250sx/daytona-international-speedway,Daytona - 250SX,"March 11, 1995",250sx,Daytona International Speedway
https://vault.racerxonline.com/1995-03-18/125esx/rca-dome,Indianapolis - 125ESX,"March 18, 1995",125esx,Rca Dome
https://vault.racerxonline.com/1995-03-18/250sx/rca-dome,Indianapolis - 250SX,"March 18, 1995",250sx,Rca Dome
https://vault.racerxonline.com/1995-03-25/125ewsx/astrodome,Houston - 125E/WSX,"March 25, 1995",125ewsx,Astrodome
https://vault.racerxonline.com/1995-03-25/250sx/astrodome,Houston - 250SX,"March 25, 1995",250sx,Astrodome
https://vault.racerxonline.com/1995-04-08/125esx/silverdome,Pontiac - 125ESX,"April 8, 1995",125esx,Silverdome
https://vault.racerxonline.com/1995-04-08/250sx/silverdome,Pontiac - 250SX,"April 8, 1995",250sx,Silverdome
https://vault.racerxonline.com/1995-04-22/125esx/memorial-stadium,Charlotte - 125ESX,"April 22, 1995",125esx,Memorial Stadium
