event_url,title,date,class,venue,year,Overall,Rider,Hometown,Machine,Moto 1,Moto 2
https://vault.racerxonline.com/2000-01-29/125wsx/bank-one-ballpark,Phoenix - 125WSX,"January 29, 2000",125wsx,Bank One Ballpark,,22,Jason R McCormick,"Vancouver, WA",Honda,,
https://vault.racerxonline.com/2000-01-29/250sx/bank-one-ballpark,Phoenix - 250SX,"January 29, 2000",250sx,Bank One Ballpark,,1,David Vuillemin,"Murrieta, CA",Yamaha,,
https://vault.racerxonline.com/2000-01-29/250sx/bank-one-ballpark,Phoenix - 250SX,"January 29, 2000",250sx,Bank One Ballpark,,2,Jeremy McGrath,"Sun City, CA",Yamaha,,
https://vault.racerxonline.com/2000-01-29/250sx/bank-one-ballpark,Phoenix - 250SX,"January 29, 2000",250sx,Bank One Ballpark,,3,Ricky Carmichael,"Havana, FL",Kawasaki,,
https://vault.racerxonline.com/2000-01-29/250sx/bank-one-ballpark,Phoenix - 250SX,"January 29, 2000",250sx,Bank One Ballpark,,4,Mike LaRocco,"La Porte, IN",Honda,,
https://vault.racerxonline.com/2000-01-29/250sx/bank-one-ballpark,Phoenix - 250SX,"January 29, 2000",250sx,Bank One Ballpark,,5,Tim Ferry,"Largo, FL",Yamaha,,
https://vault.racerxonline.com/2000-01-29/250sx/bank-one-ballpark,Phoenix - 250SX,"January 29, 2000",250sx,Bank One Ballpark,,6,Greg Albertyn,"Johannesburg, South Africa",Suzuki,,
https://vault.racerxonline.com/2000-01-29/250sx/bank-one-ballpark,Phoenix - 250SX,"January 29, 2000",250sx,Bank One Ballpark,,7,Sebastien Tortelli,France,Honda,,
https://vault.racerxonline.com/2000-01-29/250sx/bank-one-ballpark,Phoenix - 250SX,"January 29, 2000",250sx,Bank One Ballpark,,8,Kevin Windham,"Centerville, MS",Honda,,
https://vault.racerxonline.com/2000-01-29/250sx/bank-one-ballpark,Phoenix - 250SX,"January 29, 2000",250sx,Bank One Ballpark,,9,Damon W Huffman,"Saugus, CA",Suzuki,,
https://vault.racerxonline.com/2000-01-29/250sx/bank-one-ballpark,Phoenix - 250SX,"January 29, 2000",250sx,Bank One Ballpark,,10,Stephane Roncada,France,Yamaha,,
https://vault.racerxonline.com/2000-01-29/250sx/bank-one-ballpark,Phoenix - 250SX,"January 29, 2000",250sx,Bank One Ballpark,,11,Brock Sellards,"New Philadelphia, OH",Honda,,
https://vault.racerxonline.com/2000-01-29/250sx/bank-one-ballpark,Phoenix - 250SX,"January 29, 2000",250sx,Bank One Ballpark,,12,John Dowd,"Chicopee, MA",Kawasaki,,
https://vault.racerxonline.com/2000-01-29/250sx/bank-one-ballpark,Phoenix - 250SX,"January 29, 2000",250sx,Bank One Ballpark,,13,Tyler Evans,"Salinas, CA",Suzuki,,
https://vault.racerxonline.com/2000-01-29/250sx/bank-one-ballpark,Phoenix - 250SX,"January 29, 2000",250sx,Bank One Ballpark,,14,Kyle Lewis,"Simi Valley, CA",Suzuki,,
https://vault.racerxonline.com/2000-01-29/250sx/bank-one-ballpark,Phoenix - 250SX,"January 29, 2000",250sx,Bank One Ballpark,,15,Kelly Smith,"Ludington, MI",KTM,,
https://vault.racerxonline.com/2000-01-29/250sx/bank-one-ballpark,Phoenix - 250SX,"January 29, 2000",250sx,Bank One Ballpark,,16,Larry Ward,"Woodinville, WA",Kawasaki,,
https://vault.racerxonline.com/2000-01-29/250sx/bank-one-ballpark,Phoenix - 250SX,"January 29, 2000",250sx,Bank One Ballpark,,17,Michael R Craig,"El Cajon, CA",Yamaha,,
https://vault.racerxonline.com/2000-01-29/250sx/bank-one-ballpark,Phoenix - 250SX,"January 29, 2000",250sx,Bank One Ballpark,,18,Shayne King,New Zealand,KTM,,
https://vault.racerxonline.com/2000-01-29/250sx/bank-one-ballpark,Phoenix - 250SX,"January 29, 2000",250sx,Bank One Ballpark,,19,Jean-Sebastien Roy,"Acton Vale, QC",Honda,,
https://vault.racerxonline.com/2000-01-29/250sx/bank-one-ballpark,Phoenix - 250SX,"January 29, 2000",250sx,Bank One Ballpark,,20,Grayson Goodman,"Plano, TX",Honda,,
https://vault.racerxonline.com/2000-02-05/125wsx/astrodome,Houston - 125WSX,"February 5, 2000",125wsx,Astrodome,,1,Shae Bentley,"Fayetteville, GA",Kawasaki,,
https://vault.racerxonline.com/2000-02-05/125wsx/astrodome,Houston - 125WSX,"February 5, 2000",125wsx,Astrodome,,2,David Pingree,"Scottsdale, AZ",Suzuki,,
https://vault.racerxonline.com/2000-02-05/125wsx/astrodome,Houston - 125WSX,"February 5, 2000",125wsx,Astrodome,,3,Rodrig Thain,France,KTM,,
https://vault.racerxonline.com/2000-02-05/125wsx/astrodome,Houston - 125WSX,"February 5, 2000",125wsx,Astrodome,,4,Casey Lytle,"Saugus, CA",Honda,,
https://vault.racerxonline.com/2000-02-05/125wsx/astrodome,Houston - 125WSX,"February 5, 2000",125wsx,Astrodome,,5,Isaiah V Johnson,"Albuquerque, NM",Honda,,
https://vault.racerxonline.com/2000-02-05/125wsx/astrodome,Houston - 125WSX,"February 5, 2000",125wsx,Astrodome,,6,Jiri Dostal,"Quail Valley, CA",Honda,,
https://vault.racerxonline.com/2000-02-05/125wsx/astrodome,Houston - 125WSX,"February 5, 2000",125wsx,Astrodome,,7,Billy Payne,"Simi Valley, CA",Kawasaki,,
https://vault.racerxonline.com/2000-02-05/125wsx/astrodome,Houston - 125WSX,"February 5, 2000",125wsx,Astrodome,,8,Justin Buckelew,"Albuquerque, NM",Yamaha,,
https://vault.racerxonline.com/2000-02-05/125wsx/astrodome,Houston - 125WSX,"February 5, 2000",125wsx,Astrodome,,9,Mark Burkhart,"Pickerington, OH",KTM,,
https://vault.racerxonline.com/2000-02-05/125wsx/astrodome,Houston - 125WSX,"February 5, 2000",125wsx,Astrodome,,10,Travis A Preston,"Hesperia, CA",Suzuki,,
https://vault.racerxonline.com/2000-02-05/125wsx/astrodome,Houston - 125WSX,"February 5, 2000",125wsx,Astrodome,,11,Christopher Gosselaar,"Juniper Hills, CA",Honda,,
https://vault.racerxonline.com/2000-02-05/125wsx/astrodome,Houston - 125WSX,"February 5, 2000",125wsx,Astrodome,,12,Robbie Horton,"Martinez, GA",Suzuki,,
https://vault.racerxonline.com/2000-02-05/125wsx/astrodome,Houston - 125WSX,"February 5, 2000",125wsx,Astrodome,,13,Erick Vallejo,Mexico,Kawasaki,,
https://vault.racerxonline.com/2000-02-05/125wsx/astrodome,Houston - 125WSX,"February 5, 2000",125wsx,Astrodome,,14,Greg S Schnell,"Rancho Cucamonga, CA",Yamaha,,
https://vault.racerxonline.com/2000-02-05/125wsx/astrodome,Houston - 125WSX,"February 5, 2000",125wsx,Astrodome,,15,Ryan Terlecki,"Salem, OR",KTM,,
https://vault.racerxonline.com/2000-02-05/125wsx/astrodome,Houston - 125WSX,"February 5, 2000",125wsx,Astrodome,,16,Donald Upton,"Sun City, CA",Kawasaki,,
https://vault.racerxonline.com/2000-02-05/125wsx/astrodome,Houston - 125WSX,"February 5, 2000",125wsx,Astrodome,,17,Jimmy Varis,Sweden,Yamaha,,
https://vault.racerxonline.com/2000-02-05/125wsx/astrodome,Houston - 125WSX,"February 5, 2000",125wsx,Astrodome,,18,Bryan M McGavran,"Murrieta, CA",Yamaha,,
https://vault.racerxonline.com/2000-02-05/125wsx/astrodome,Houston - 125WSX,"February 5, 2000",125wsx,Astrodome,,19,Anthony Amaradio,"Canyon Lake, CA",Yamaha,,
https://vault.racerxonline.com/2000-02-05/125wsx/astrodome,Houston - 125WSX,"February 5, 2000",125wsx,Astrodome,,20,Travis Elliott,"Alvin, TX",Honda,,
https://vault.racerxonline.com/2000-02-05/125wsx/astrodome,Houston - 125WSX,"February 5, 2000",125wsx,Astrodome,,21,Cory Bauder,"Kennewick, WA",Yamaha,,
https://vault.racerxonline.com/2000-02-05/125wsx/astrodome,Houston - 125WSX,"February 5, 2000",125wsx,Astrodome,,22,Rusty Holland,"Fresno, CA",Suzuki,,
https://vault.racerxonline.com/2000-02-05/250sx/astrodome,Houston - 250SX,"February 5, 2000",250sx,Astrodome,,1,Jeremy McGrath,"Sun City, CA",Yamaha,,
https://vault.racerxonline.com/2000-02-05/250sx/astrodome,Houston - 250SX,"February 5, 2000",250sx,Astrodome,,2,Ricky Carmichael,"Havana, FL",Kawasaki,,
https://vault.racerxonline.com/2000-02-05/250sx/astrodome,Houston - 250SX,"February 5, 2000",250sx,Astrodome,,3,David Vuillemin,"Murrieta, CA",Yamaha,,
https://vault.racerxonline.com/2000-02-05/250sx/astrodome,Houston - 250SX,"February 5, 2000",250sx,Astrodome,,4,Greg Albertyn,"Johannesburg, South Africa",Suzuki,,
https://vault.racerxonline.com/2000-02-05/250sx/astrodome,Houston - 250SX,"February 5, 2000",250sx,Astrodome,,5,Mike LaRocco,"La Porte, IN",Honda,,
https://vault.racerxonline.com/2000-02-05/250sx/astrodome,Houston - 250SX,"February 5, 2000",250sx,Astrodome,,6,Larry Ward,"Woodinville, WA",Kawasaki,,
https://vault.racerxonline.com/2000-02-05/250sx/astrodome,Houston - 250SX,"February 5, 2000",250sx,Astrodome,,7,Kevin Windham,"Centerville, MS",Honda,,
https://vault.racerxonline.com/2000-02-05/250sx/astrodome,Houston - 250SX,"February 5, 2000",250sx,Astrodome,,8,Damon W Huffman,"Saugus, CA",Suzuki,,
https://vault.racerxonline.com/2000-02-05/250sx/astrodome,Houston - 250SX,"February 5, 2000",250sx,Astrodome,,9,Sebastien Tortelli,France,Honda,,
https://vault.racerxonline.com/2000-02-05/250sx/astrodome,Houston - 250SX,"February 5, 2000",250sx,Astrodome,,10,Tim Ferry,"Largo, FL",Yamaha,,
https://vault.racerxonline.com/2000-02-05/250sx/astrodome,Houston - 250SX,"February 5, 2000",250sx,Astrodome,,11,John Dowd,"Chicopee, MA",Kawasaki,,
https://vault.racerxonline.com/2000-02-05/250sx/astrodome,Houston - 250SX,"February 5, 2000",250sx,Astrodome,,12,Heath Voss,"Prior Lake, MN",Honda,,
https://vault.racerxonline.com/2000-02-05/250sx/astrodome,Houston - 250SX,"February 5, 2000",250sx,Astrodome,,13,Brock Sellards,"New Philadelphia, OH",Honda,,
https://vault.racerxonline.com/2000-02-05/250sx/astrodome,Houston - 250SX,"February 5, 2000",250sx,Astrodome,,14,Kyle Lewis,"Simi Valley, CA",Suzuki,,
https://vault.racerxonline.com/2000-02-05/250sx/astrodome,Houston - 250SX,"February 5, 2000",250sx,Astrodome,,15,Michael R Craig,"El Cajon, CA",Yamaha,,
https://vault.racerxonline.com/2000-02-05/250sx/astrodome,Houston - 250SX,"February 5, 2000",250sx,Astrodome,,16,"Jason ""JT"" Thomas","Melrose, FL",Yamaha,,
https://vault.racerxonline.com/2000-02-05/250sx/astrodome,Houston - 250SX,"February 5, 2000",250sx,Astrodome,,17,Shayne King,New Zealand,KTM,,
https://vault.racerxonline.com/2000-02-05/250sx/astrodome,Houston - 250SX,"February 5, 2000",250sx,Astrodome,,18,Jean-Sebastien Roy,"Acton Vale, QC",Honda,,
https://vault.racerxonline.com/2000-02-05/250sx/astrodome,Houston - 250SX,"February 5, 2000",250sx,Astrodome,,19,Tyson T Kady,"Brea, CA",Suzuki,,
https://vault.racerxonline.com/2000-02-05/250sx/astrodome,Houston - 250SX,"February 5, 2000",250sx,Astrodome,,20,Austin Squires,"Middletown, RI",KTM,,
https://vault.racerxonline.com/2000-02-12/125esx/rca-dome,Indianapolis - 125ESX,"February 12, 2000",125esx,Rca Dome,,1,Michael Brandes,"Ukiah, CA",Honda,,
https://vault.racerxonline.com/2000-02-12/125esx/rca-dome,Indianapolis - 125ESX,"February 12, 2000",125esx,Rca Dome,,2,Brock Sellards,"New Philadelphia, OH",Honda,,
https://vault.racerxonline.com/2000-02-12/125esx/rca-dome,Indianapolis - 125ESX,"February 12, 2000",125esx,Rca Dome,,3,Tyler Evans,"Salinas, CA",Suzuki,,
https://vault.racerxonline.com/2000-02-12/125esx/rca-dome,Indianapolis - 125ESX,"February 12, 2000",125esx,Rca Dome,,4,Travis Pastrana,"Annapolis, MD",Suzuki,,
https://vault.racerxonline.com/2000-02-12/125esx/rca-dome,Indianapolis - 125ESX,"February 12, 2000",125esx,Rca Dome,,5,Nicholas Wey,"DeWitt, MI",Kawasaki,,
https://vault.racerxonline.com/2000-02-12/125esx/rca-dome,Indianapolis - 125ESX,"February 12, 2000",125esx,Rca Dome,,6,Nathan Ramsey,"Hixson, TN",Kawasaki,,
https://vault.racerxonline.com/2000-02-12/125esx/rca-dome,Indianapolis - 125ESX,"February 12, 2000",125esx,Rca Dome,,7,Stephane Roncada,France,Yamaha,,
https://vault.racerxonline.com/2000-02-12/125esx/rca-dome,Indianapolis - 125ESX,"February 12, 2000",125esx,Rca Dome,,8,Ernesto Fonseca,Costa Rica,Yamaha,,
https://vault.racerxonline.com/2000-02-12/125esx/rca-dome,Indianapolis - 125ESX,"February 12, 2000",125esx,Rca Dome,,9,Branden Jesseman,"Fombell, PA",Suzuki,,
https://vault.racerxonline.com/2000-02-12/125esx/rca-dome,Indianapolis - 125ESX,"February 12, 2000",125esx,Rca Dome,,10,Kelly Smith,"Ludington, MI",KTM,,
https://vault.racerxonline.com/2000-02-12/125esx/rca-dome,Indianapolis - 125ESX,"February 12, 2000",125esx,Rca Dome,,11,Mark Burkhart,"Pickerington, OH",KTM,,
https://vault.racerxonline.com/2000-02-12/125esx/rca-dome,Indianapolis - 125ESX,"February 12, 2000",125esx,Rca Dome,,12,Matt Shue,"Kennesaw, GA",Suzuki,,
https://vault.racerxonline.com/2000-02-12/125esx/rca-dome,Indianapolis - 125ESX,"February 12, 2000",125esx,Rca Dome,,13,Tony Lorusso,"Brockton, MA",Suzuki,,
https://vault.racerxonline.com/2000-02-12/125esx/rca-dome,Indianapolis - 125ESX,"February 12, 2000",125esx,Rca Dome,,14,Barry Carsten,"Bayville, NJ",Suzuki,,
https://vault.racerxonline.com/2000-02-12/125esx/rca-dome,Indianapolis - 125ESX,"February 12, 2000",125esx,Rca Dome,,15,Paul Currie,"Naples, FL",Honda,,
https://vault.racerxonline.com/2000-02-12/125esx/rca-dome,Indianapolis - 125ESX,"February 12, 2000",125esx,Rca Dome,,16,Jeff Gibson,"Thornville, OH",Honda,,
https://vault.racerxonline.com/2000-02-12/125esx/rca-dome,Indianapolis - 125ESX,"February 12, 2000",125esx,Rca Dome,,17,Joseph Oehlhof,"Wapakoneta, OH",KTM,,
https://vault.racerxonline.com/2000-02-12/125esx/rca-dome,Indianapolis - 125ESX,"February 12, 2000",125esx,Rca Dome,,18,Ryan D Clark,"Albuquerque, NM",Suzuki,,
https://vault.racerxonline.com/2000-02-12/125esx/rca-dome,Indianapolis - 125ESX,"February 12, 2000",125esx,Rca Dome,,19,Brian S Mason,"Columbia, IL",Kawasaki,,
https://vault.racerxonline.com/2000-02-12/125esx/rca-dome,Indianapolis - 125ESX,"February 12, 2000",125esx,Rca Dome,,20,Matt Walker,"Mcrae, GA",Honda,,
https://vault.racerxonline.com/2000-02-12/125esx/rca-dome,Indianapolis - 125ESX,"February 12, 2000",125esx,Rca Dome,,21,James Povolny,"Mendota Heights, MN",Honda,,
https://vault.racerxonline.com/2000-02-12/125esx/rca-dome,Indianapolis - 125ESX,"February 12, 2000",125esx,Rca Dome,,22,"Jason ""JT"" Thomas","Melrose, FL",Yamaha,,
https://vault.racerxonline.com/2000-02-12/250sx/rca-dome,Indianapolis - 250SX,"February 12, 2000",250sx,Rca Dome,,1,Jeremy McGrath,"Sun City, CA",Yamaha,,
https://vault.racerxonline.com/2000-02-12/250sx/rca-dome,Indianapolis - 250SX,"February 12, 2000",250sx,Rca Dome,,2,Mike LaRocco,"La Porte, IN",Honda,,
https://vault.racerxonline.com/2000-02-12/250sx/rca-dome,Indianapolis - 250SX,"February 12, 2000",250sx,Rca Dome,,3,David Vuillemin,"Murrieta, CA",Yamaha,,
https://vault.racerxonline.com/2000-02-12/250sx/rca-dome,Indianapolis - 250SX,"February 12, 2000",250sx,Rca Dome,,4,Ricky Carmichael,"Havana, FL",Kawasaki,,
https://vault.racerxonline.com/2000-02-12/250sx/rca-dome,Indianapolis - 250SX,"February 12, 2000",250sx,Rca Dome,,5,Damon W Huffman,"Saugus, CA",Suzuki,,
https://vault.racerxonline.com/2000-02-12/250sx/rca-dome,Indianapolis - 250SX,"February 12, 2000",250sx,Rca Dome,,6,Tim Ferry,"Largo, FL",Yamaha,,
https://vault.racerxonline.com/2000-02-12/250sx/rca-dome,Indianapolis - 250SX,"February 12, 2000",250sx,Rca Dome,,7,Kevin Windham,"Centerville, MS",Honda,,
https://vault.racerxonline.com/2000-02-12/250sx/rca-dome,Indianapolis - 250SX,"February 12, 2000",250sx,Rca Dome,,8,Greg Albertyn,"Johannesburg, South Africa",Suzuki,,
https://vault.racerxonline.com/2000-02-12/250sx/rca-dome,Indianapolis - 250SX,"February 12, 2000",250sx,Rca Dome,,9,Sebastien Tortelli,France,Honda,,
https://vault.racerxonline.com/2000-02-12/250sx/rca-dome,Indianapolis - 250SX,"February 12, 2000",250sx,Rca Dome,,10,Kyle Lewis,"Simi Valley, CA",Suzuki,,
https://vault.racerxonline.com/2000-02-12/250sx/rca-dome,Indianapolis - 250SX,"February 12, 2000",250sx,Rca Dome,,11,Greg S Schnell,"Rancho Cucamonga, CA",Yamaha,,
https://vault.racerxonline.com/2000-02-12/250sx/rca-dome,Indianapolis - 250SX,"February 12, 2000",250sx,Rca Dome,,12,Larry Ward,"Woodinville, WA",Kawasaki,,
https://vault.racerxonline.com/2000-02-12/250sx/rca-dome,Indianapolis - 250SX,"February 12, 2000",250sx,Rca Dome,,13,John Dowd,"Chicopee, MA",Kawasaki,,
https://vault.racerxonline.com/2000-02-12/250sx/rca-dome,Indianapolis - 250SX,"February 12, 2000",250sx,Rca Dome,,14,Michael R Craig,"El Cajon, CA",Yamaha,,
https://vault.racerxonline.com/2000-02-12/250sx/rca-dome,Indianapolis - 250SX,"February 12, 2000",250sx,Rca Dome,,15,Jean-Sebastien Roy,"Acton Vale, QC",Honda,,
https://vault.racerxonline.com/2000-02-12/250sx/rca-dome,Indianapolis - 250SX,"February 12, 2000",250sx,Rca Dome,,16,Shayne King,New Zealand,KTM,,
https://vault.racerxonline.com/2000-02-12/250sx/rca-dome,Indianapolis - 250SX,"February 12, 2000",250sx,Rca Dome,,17,Heath Voss,"Prior Lake, MN",Honda,,
https://vault.racerxonline.com/2000-02-12/250sx/rca-dome,Indianapolis - 250SX,"February 12, 2000",250sx,Rca Dome,,18,Grayson Goodman,"Plano, TX",Honda,,
https://vault.racerxonline.com/2000-02-12/250sx/rca-dome,Indianapolis - 250SX,"February 12, 2000",250sx,Rca Dome,,19,Robbie Reynard,"Norman, OK",Suzuki,,
https://vault.racerxonline.com/2000-02-12/250sx/rca-dome,Indianapolis - 250SX,"February 12, 2000",250sx,Rca Dome,,20,Isaiah V Johnson,"Albuquerque, NM",Honda,,
https://vault.racerxonline.com/2000-02-19/125esx/silverdome,Pontiac 1 - 125ESX,"February 19, 2000",125esx,Silverdome,,1,Stephane Roncada,France,Yamaha,,
https://vault.racerxonline.com/2000-02-19/125esx/silverdome,Pontiac 1 - 125ESX,"February 19, 2000",125esx,Silverdome,,2,Brock Sellards,"New Philadelphia, OH",Honda,,
https://vault.racerxonline.com/2000-02-19/125esx/silverdome,Pontiac 1 - 125ESX,"February 19, 2000",125esx,Silverdome,,3,Ernesto Fonseca,Costa Rica,Yamaha,,
https://vault.racerxonline.com/2000-02-19/125esx/silverdome,Pontiac 1 - 125ESX,"February 19, 2000",125esx,Silverdome,,4,Travis Pastrana,"Annapolis, MD",Suzuki,,
https://vault.racerxonline.com/2000-02-19/125esx/silverdome,Pontiac 1 - 125ESX,"February 19, 2000",125esx,Silverdome,,5,Nicholas Wey,"DeWitt, MI",Kawasaki,,
https://vault.racerxonline.com/2000-02-19/125esx/silverdome,Pontiac 1 - 125ESX,"February 19, 2000",125esx,Silverdome,,6,Michael Brandes,"Ukiah, CA",Honda,,
https://vault.racerxonline.com/2000-02-19/125esx/silverdome,Pontiac 1 - 125ESX,"February 19, 2000",125esx,Silverdome,,7,Nathan Ramsey,"Hixson, TN",Kawasaki,,
https://vault.racerxonline.com/2000-02-19/125esx/silverdome,Pontiac 1 - 125ESX,"February 19, 2000",125esx,Silverdome,,8,Paul Currie,"Naples, FL",Honda,,
https://vault.racerxonline.com/2000-02-19/125esx/silverdome,Pontiac 1 - 125ESX,"February 19, 2000",125esx,Silverdome,,9,Kelly Smith,"Ludington, MI",KTM,,
https://vault.racerxonline.com/2000-02-19/125esx/silverdome,Pontiac 1 - 125ESX,"February 19, 2000",125esx,Silverdome,,10,Tyler Evans,"Salinas, CA",Suzuki,,
https://vault.racerxonline.com/2000-02-19/125esx/silverdome,Pontiac 1 - 125ESX,"February 19, 2000",125esx,Silverdome,,11,Mark Burkhart,"Pickerington, OH",KTM,,
https://vault.racerxonline.com/2000-02-19/125esx/silverdome,Pontiac 1 - 125ESX,"February 19, 2000",125esx,Silverdome,,12,Joseph Oehlhof,"Wapakoneta, OH",KTM,,
https://vault.racerxonline.com/2000-02-19/125esx/silverdome,Pontiac 1 - 125ESX,"February 19, 2000",125esx,Silverdome,,13,Barry Carsten,"Bayville, NJ",Suzuki,,
https://vault.racerxonline.com/2000-02-19/125esx/silverdome,Pontiac 1 - 125ESX,"February 19, 2000",125esx,Silverdome,,14,Ryan D Clark,"Albuquerque, NM",Suzuki,,
https://vault.racerxonline.com/2000-02-19/125esx/silverdome,Pontiac 1 - 125ESX,"February 19, 2000",125esx,Silverdome,,15,Branden Jesseman,"Fombell, PA",Suzuki,,
https://vault.racerxonline.com/2000-02-19/125esx/silverdome,Pontiac 1 - 125ESX,"February 19, 2000",125esx,Silverdome,,16,James Povolny,"Mendota Heights, MN",Honda,,
https://vault.racerxonline.com/2000-02-19/125esx/silverdome,Pontiac 1 - 125ESX,"February 19, 2000",125esx,Silverdome,,17,Jim L Neese,"Greensboro, NC",Yamaha,,
https://vault.racerxonline.com/2000-02-19/125esx/silverdome,Pontiac 1 - 125ESX,"February 19, 2000",125esx,Silverdome,,18,Jeff Gibson,"Thornville, OH",Honda,,
https://vault.racerxonline.com/2000-02-19/125esx/silverdome,Pontiac 1 - 125ESX,"February 19, 2000",125esx,Silverdome,,19,Paul Carpenter,"Ithaca, NY",Husqvarna,,
https://vault.racerxonline.com/2000-02-19/125esx/silverdome,Pontiac 1 - 125ESX,"February 19, 2000",125esx,Silverdome,,20,Danny Carlson,"Sun City, CA",Husqvarna,,
https://vault.racerxonline.com/2000-02-19/125esx/silverdome,Pontiac 1 - 125ESX,"February 19, 2000",125esx,Silverdome,,21,Robbie Skaggs,"Lawrence, KS",Husqvarna,,
https://vault.racerxonline.com/2000-02-19/125esx/silverdome,Pontiac 1 - 125ESX,"February 19, 2000",125esx,Silverdome,,22,"Jason ""JT"" Thomas","Melrose, FL",Yamaha,,
https://vault.racerxonline.com/2000-02-19/250sx/silverdome,Pontiac 1 - 250SX,"February 19, 2000",250sx,Silverdome,,1,Jeremy McGrath,"Sun City, CA",Yamaha,,
https://vault.racerxonline.com/2000-02-19/250sx/silverdome,Pontiac 1 - 250SX,"February 19, 2000",250sx,Silverdome,,2,Sebastien Tortelli,France,Honda,,
https://vault.racerxonline.com/2000-02-19/250sx/silverdome,Pontiac 1 - 250SX,"February 19, 2000",250sx,Silverdome,,3,Damon W Huffman,"Saugus, CA",Suzuki,,
https://vault.racerxonline.com/2000-02-19/250sx/silverdome,Pontiac 1 - 250SX,"February 19, 2000",250sx,Silverdome,,4,Greg Albertyn,"Johannesburg, South Africa",Suzuki,,
